1.4756,324.36,0.52439,324.36
1.4752,324.62,0.5248,324.62
1.4748,324.87,0.52522,324.87
1.4744,325.13,0.52563,325.13
1.474,325.38,0.52604,325.38
1.4735,325.64,0.52646,325.64
1.4731,325.9,0.52687,325.9
1.4727,326.15,0.52729,326.15
1.4723,326.41,0.5277,326.41
1.4719,326.67,0.52812,326.67
1.4715,326.92,0.52853,326.92
1.4711,327.18,0.52895,327.18
1.4706,327.44,0.52936,327.44
1.4702,327.69,0.52978,327.69
1.4698,327.95,0.53019,327.95
1.4694,328.21,0.5306,328.21
1.469,328.46,0.53102,328.46
1.4686,328.72,0.53143,328.72
1.4682,328.97,0.53185,328.97
1.4677,329.23,0.53226,329.23
1.4673,329.49,0.53268,329.49
1.4669,329.74,0.53309,329.74
1.4665,330,0.53351,330
1.4661,330.26,0.53392,330.26
1.4657,330.51,0.53434,330.51
1.4653,330.77,0.53475,330.77
1.4648,331.03,0.53516,331.03
1.4644,331.28,0.53558,331.28
1.464,331.54,0.53599,331.54
1.4636,331.79,0.53641,331.79
1.4632,332.05,0.53682,332.05
1.4628,332.31,0.53724,332.31
1.4623,332.56,0.53765,332.56
1.4619,332.82,0.53807,332.82
1.4615,333.08,0.53848,333.08
1.4611,333.33,0.5389,333.33
1.4607,333.59,0.53931,333.59
1.4603,333.85,0.53972,333.85
1.4599,334.1,0.54014,334.1
1.4594,334.36,0.54055,334.36
1.459,334.62,0.54097,334.62
1.4586,334.87,0.54138,334.87
1.4582,335.13,0.5418,335.13
1.4578,335.38,0.54221,335.38
1.4574,335.64,0.54263,335.64
1.457,335.9,0.54304,335.9
1.4565,336.15,0.54346,336.15
1.4561,336.41,0.54387,336.41
1.4557,336.67,0.54428,336.67
1.4553,336.92,0.5447,336.92
1.4549,337.18,0.54511,337.18
1.4545,337.44,0.54553,337.44
1.4541,337.69,0.54594,337.69
1.4536,337.95,0.54636,337.95
1.4532,338.21,0.54677,338.21
1.4528,338.46,0.54719,338.46
1.4524,338.72,0.5476,338.72
1.452,338.97,0.54801,338.97
1.4516,339.23,0.54843,339.23
1.4512,339.49,0.54884,339.49
1.4507,339.74,0.54926,339.74
1.4503,340,0.54967,340
1.4499,340.26,0.55009,340.26
1.4495,340.51,0.5505,340.51
1.4491,340.77,0.55092,340.77
1.4487,341.03,0.55133,341.03
1.4483,341.28,0.55175,341.28
1.4478,341.54,0.55216,341.54
1.4474,341.79,0.55257,341.79
1.447,342.05,0.55299,342.05
1.4466,342.31,0.5534,342.31
1.4462,342.56,0.55382,342.56
1.4458,342.82,0.55423,342.82
1.4454,343.08,0.55465,343.08
1.4449,343.33,0.55506,343.33
1.4445,343.59,0.55548,343.59
1.4441,343.85,0.55589,343.85
1.4437,344.1,0.55631,344.1
1.4433,344.36,0.55672,344.36
1.4429,344.62,0.55713,344.62
1.4425,344.87,0.55755,344.87
1.442,345.13,0.55796,345.13
1.4416,345.38,0.55838,345.38
1.4412,345.64,0.55879,345.64
1.4408,345.9,0.55921,345.9
1.4404,346.15,0.55962,346.15
1.44,346.41,0.56004,346.41
1.4395,346.67,0.56045,346.67
1.4391,346.92,0.56087,346.92
1.4387,347.18,0.56128,347.18
1.4383,347.44,0.56169,347.44
1.4379,347.69,0.56211,347.69
1.4375,347.95,0.56252,347.95
1.4371,348.21,0.56294,348.21
1.4366,348.46,0.56335,348.46
1.4362,348.72,0.56377,348.72
1.4358,348.97,0.56418,348.97
1.4354,349.23,0.5646,349.23
1.435,349.49,0.56501,349.49
1.4346,349.74,0.56543,349.74
1.4342,350,0.56584,350
1.4337,350.26,0.56625,350.26
1.4333,350.51,0.56667,350.51
1.4329,350.77,0.56708,350.77
1.4325,351.03,0.5675,351.03
1.4321,351.28,0.56791,351.28
1.4317,351.54,0.56833,351.54
